date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Apr 2, 2013",Loan,Norway,239,Viking ,128028,300 Th. €,Jon Helge Tveita,12/13,Norway,1057,Bryne FK 
"Aug 1, 2011",?,Norway,10276,Stavanger IF ,128028,50 Th. €,Jon Helge Tveita,11/12,Norway,239,Viking 
"Jan 1, 2015",?,Norway,421,Kongsvinger ,150362,50 Th. €,Tobias Henanger,14/15,Norway,36486,Arendal Fotball 
"Mar 21, 2014",Free transfer,Norway,10217,Sarpsborg 08 ,150362,50 Th. €,Tobias Henanger,13/14,Norway,421,Kongsvinger 
"Nov 30, 2013",End of loan,Norway,13450,Østsiden IL ,150362,50 Th. €,Tobias Henanger,13/14,Norway,10217,Sarpsborg 08 
"Aug 8, 2013",Loan,Norway,10217,Sarpsborg 08 ,150362,50 Th. €,Tobias Henanger,13/14,Norway,13450,Østsiden IL 
"Dec 31, 2012",End of loan,Norway,13450,Østsiden IL ,150362,-,Tobias Henanger,12/13,Norway,10217,Sarpsborg 08 
"Aug 1, 2012",Loan,Norway,10217,Sarpsborg 08 ,150362,-,Tobias Henanger,12/13,Norway,13450,Østsiden IL 
"Apr 1, 2014",Free transfer,Norway,2038,Sogndal ,180766,50 Th. €,Thomas Ness,13/14,Norway,35609,Fyllingsdalen 
"Jan 1, 2011",-,Norway,19996,Sogndal IL U19 ,180766,-,Thomas Ness,10/11,Norway,2038,Sogndal 
"Jan 1, 2016","1,60 Mill. €",Norway,2817,Strømsgodset ,180767,"1,10 Mill. €",Gustav Wikheim,15/16,Belgium,157,KAA Gent 
"Aug 1, 2010",-,Norway,15693,Strømsgodset IF U19 ,180767,-,Gustav Wikheim,10/11,Norway,2817,Strømsgodset 
"Jan 1, 2014",?,Norway,10913,Viking FK II ,205856,-,Magnus Kristensen,13/14,Norway,6216,FK Vidar 
"Jan 1, 2012",-,Norway,15701,Viking FK U19 ,205856,-,Magnus Kristensen,11/12,Norway,10913,Viking FK II 
"Jan 1, 2013",?,Norway,35029,Valerenga II ,205860,-,Gard Aarvik,12/13,,75,Unknown 
"Jan 1, 2012",-,Norway,15700,Valerenga U19 ,205860,-,Gard Aarvik,11/12,Norway,35029,Valerenga II 
"Dec 1, 2015",Free transfer,United States,4290,Pittsburgh ,191526,100 Th. €,Vini Dantas,15/16,United States,12667,Baltimore Blast 
"Mar 16, 2015",Free transfer,United States,39151,Ottawa Fury ,191526,100 Th. €,Vini Dantas,14/15,United States,4290,Pittsburgh 
"Mar 4, 2014",-,United States,515,Unattached ,191526,100 Th. €,Vini Dantas,13/14,,39151,Ottawa Fury 
"Jan 1, 2014",-,Finland,2925,FC Lahti ,191526,100 Th. €,Vini Dantas,13/14,,515,Unattached 
"Mar 13, 2013",?,Norway,501,FK Bodø/Glimt ,191526,100 Th. €,Vini Dantas,12/13,Finland,2925,FC Lahti 
"Aug 31, 2012",?,Norway,687,Molde FK ,191526,100 Th. €,Vini Dantas,12/13,Norway,501,FK Bodø/Glimt 
"Aug 1, 2011",?,England,1074,Tranmere Rovers ,191526,50 Th. €,Vini Dantas,11/12,Norway,687,Molde FK 
