date,error,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jul 1, 2011",,?,Serbia,10319.0,FK Bezanija ,84502,125 Th. €,Dario Bozicic,11/12,Serbia,902.0,Rad 
"Jul 1, 2008",,?,Serbia,36922.0,Odzaci ,84502,-,Dario Bozicic,08/09,Serbia,10319.0,FK Bezanija 
"Aug 31, 2015",,Free transfer,Serbia,159.0,Red Star ,161304,200 Th. €,Stefan Djordjevic,15/16,Serbia,2209.0,Borac Cacak 
"Jul 15, 2014",,Free transfer,Serbia,4634.0,FK Vozdovac  ,161304,350 Th. €,Stefan Djordjevic,14/15,Serbia,159.0,Red Star 
"Jul 1, 2013",,?,Serbia,6619.0,Banat Zrenjanin ,161304,200 Th. €,Stefan Djordjevic,13/14,Serbia,4634.0,FK Vozdovac  
"Jan 1, 2013",,?,Serbia,15276.0,Spartak Sub. ,161304,200 Th. €,Stefan Djordjevic,12/13,Serbia,6619.0,Banat Zrenjanin 
"Jan 1, 2012",,?,Serbia,19488.0,Proleter ,161304,-,Stefan Djordjevic,11/12,Serbia,15276.0,Spartak Sub. 
"Jul 1, 2010",,Free transfer,Serbia,448.0,Vojvodina ,161304,-,Stefan Djordjevic,10/11,Serbia,19488.0,Proleter 
"Jan 1, 2014",,?,Serbia,12931.0,Sindjelic Belgrad ,161305,225 Th. €,Nemanja Djoric,13/14,,75.0,Unknown 
"Jul 1, 2013",,?,Serbia,11836.0,FK Hajduk ,161305,225 Th. €,Nemanja Djoric,13/14,Serbia,12931.0,Sindjelic Belgrad 
"Jan 1, 2013",,?,Serbia,19488.0,Proleter ,161305,225 Th. €,Nemanja Djoric,12/13,Serbia,11836.0,FK Hajduk 
"Aug 1, 2012",,?,Serbia,12135.0,FK Metalac ,161305,225 Th. €,Nemanja Djoric,12/13,Serbia,19488.0,Proleter 
"Jul 1, 2011",,?,Serbia,19488.0,Proleter ,161305,-,Nemanja Djoric,11/12,Serbia,12135.0,FK Metalac 
"Jul 1, 2013",,?,Serbia,12132.0,Jagodina ,202779,125 Th. €,Milos Jovanovic,13/14,Serbia,37922.0,Mihajlovac 
"Jun 30, 2013",,End of loan,Serbia,25196.0,Sindjelic ,202779,125 Th. €,Milos Jovanovic,12/13,Serbia,12132.0,Jagodina 
"Jan 1, 2012",,Loan,Serbia,12132.0,Jagodina ,202779,125 Th. €,Milos Jovanovic,11/12,Serbia,25196.0,Sindjelic 
"Jul 1, 2011",,?,Serbia,27098.0,Sumadija ,202779,-,Milos Jovanovic,11/12,Serbia,12132.0,Jagodina 
"Jul 1, 2010",,Loan,Serbia,15059.0,FK Smederevo U19 ,202779,-,Milos Jovanovic,10/11,Serbia,27098.0,Sumadija 
"Jan 12, 2016",,Free transfer,Serbia,53.0,OFK Beograd ,85029,250 Th. €,Ognjen Cancarevic,15/16,Serbia,6622.0,Mladost Lucani 
"Jan 1, 2015",,?,Serbia,11066.0,Sloboda Uzice ,85029,400 Th. €,Ognjen Cancarevic,14/15,Serbia,53.0,OFK Beograd 
"Jan 1, 2015",,free transfer,Serbia,11066.0,Sloboda Uzice ,85029,400 Th. €,Ognjen Cancarevic,14/15,Serbia,53.0,OFK Beograd 
"Jul 1, 2014",,?,Serbia,4645.0,Radnicki 1923 ,85029,400 Th. €,Ognjen Cancarevic,14/15,Serbia,11066.0,Sloboda Uzice 
"Jul 1, 2009",,?,Serbia,11066.0,Sloboda Uzice ,85029,25 Th. €,Ognjen Cancarevic,09/10,Serbia,4645.0,Radnicki 1923 
"Aug 8, 2015",,Free transfer,Greece,37772.0,AE Karaiskakis ,75814,100 Th. €,Marko Stancetic,15/16,Serbia,788.0,Napredak 
"Jul 1, 2014",,Free transfer,Serbia,19488.0,Proleter ,75814,100 Th. €,Marko Stancetic,14/15,Greece,37772.0,AE Karaiskakis 
"Jan 1, 2013",,?,Serbia,2388.0,FK Novi Sad ,75814,100 Th. €,Marko Stancetic,12/13,Serbia,19488.0,Proleter 
"Jul 1, 2012",,?,Serbia,15276.0,Spartak Sub. ,75814,100 Th. €,Marko Stancetic,12/13,Serbia,2388.0,FK Novi Sad 
"Jun 30, 2012",,End of loan,Serbia,8961.0,Radnicki Sombor ,75814,100 Th. €,Marko Stancetic,11/12,Serbia,15276.0,Spartak Sub. 
"Jan 1, 2012",,Loan,Serbia,15276.0,Spartak Sub. ,75814,100 Th. €,Marko Stancetic,11/12,Serbia,8961.0,Radnicki Sombor 
"Jul 1, 2011",,?,Serbia,27199.0,Beocin ,75814,-,Marko Stancetic,11/12,Serbia,15276.0,Spartak Sub. 
"Jul 1, 2010",,?,Serbia,12865.0,Vojvodina U21 ,75814,-,Marko Stancetic,10/11,Serbia,27199.0,Beocin 
"Jun 30, 2009",,End of loan,Serbia,19488.0,Proleter ,75814,-,Marko Stancetic,08/09,Serbia,12865.0,Vojvodina U21 
"Jul 1, 2008",,Loan,Serbia,12865.0,Vojvodina U21 ,75814,-,Marko Stancetic,08/09,Serbia,19488.0,Proleter 
"Jul 1, 2014",,?,Serbia,36917.0,Dolina Padina ,211036,175 Th. €,Uros Momic,14/15,Serbia,45575.0,FK Semendrija 
"Jul 1, 2013",,?,Serbia,11045.0,Radnicki Pirot ,211036,175 Th. €,Uros Momic,13/14,Serbia,36917.0,Dolina Padina 
"Jan 1, 2013",,?,Serbia,3544.0,Smederevo ,211036,175 Th. €,Uros Momic,12/13,Serbia,11045.0,Radnicki Pirot 
"Jan 1, 2012",,?,Serbia,6620.0,CSK Celarevo ,211036,-,Uros Momic,11/12,Serbia,3544.0,Smederevo 
"Feb 15, 2016",,Free transfer,Israel,6028.0,Kiryat Shmona ,59951,350 Th. €,David Manga,15/16,Romania,16650.0,ASA Tirgu Mures 
