date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jul 1, 2009",Free transfer,Belgium,8441,FC Eupen ,124996,-,Fred Van De Sande,09/10,Luxembourg,3905,FC Wiltz 71 
"Jul 1, 2007",Free transfer,Luxembourg,9284,Hesperange ,124996,-,Fred Van De Sande,07/08,Belgium,8441,FC Eupen 
"Jul 1, 2006",Free transfer,Belgium,8441,FC Eupen ,124996,-,Fred Van De Sande,06/07,Luxembourg,9284,Hesperange 
"Sep 1, 2011",?,Germany,35132,Türk Rüssels. ,3149,175 Th. €,Hasan Vural,11/12,Germany,40086,RWT Wittlich 
"Nov 13, 2007",Free transfer,Turkey,2944,Ankaraspor ,3149,175 Th. €,Hasan Vural,07/08,Luxembourg,21465,Jeunesse Canach 
"Jan 25, 2007",Free transfer,Germany,584,Berlin AK 07 ,3149,175 Th. €,Hasan Vural,06/07,Turkey,2944,Ankaraspor 
"Jul 1, 2006",Free transfer,Germany,1296,SV Yesilyurt ,3149,175 Th. €,Hasan Vural,06/07,Germany,584,Berlin AK 07 
"Jul 1, 2005",Free transfer,Germany,105,SV Darmstadt 98 ,3149,175 Th. €,Hasan Vural,05/06,Germany,1296,SV Yesilyurt 
"Jul 1, 2004",Free transfer,Germany,104,Eintracht Trier ,3149,-,Hasan Vural,04/05,Germany,105,SV Darmstadt 98 
"Jul 1, 2003",Free transfer,Germany,64,SV Elversberg ,3149,-,Hasan Vural,03/04,Germany,104,Eintracht Trier 
"Jan 1, 2003",Free transfer,Turkey,1766,Erzurumspor ,3149,-,Hasan Vural,02/03,Germany,64,SV Elversberg 
"Jul 5, 2000",15 Th. €,Germany,81,VfL Osnabrück ,3149,-,Hasan Vural,00/01,Turkey,1766,Erzurumspor 
"Jul 1, 1999",Free transfer,Germany,25,Energie Cottbus ,3149,-,Hasan Vural,99/00,Germany,81,VfL Osnabrück 
"Jul 1, 1998",Free transfer,Germany,95,KFC Uerdingen ,3149,-,Hasan Vural,98/99,Germany,25,Energie Cottbus 
"Jan 1, 1998",Free transfer,Germany,44,Hertha BSC ,3149,-,Hasan Vural,97/98,Germany,95,KFC Uerdingen 
"Jul 1, 1996",Free transfer,Germany,217,Füchse Berlin ,3149,-,Hasan Vural,96/97,Germany,44,Hertha BSC 
"Jul 1, 1992",-,Germany,7866,Reinickendorfer Füchse U19 ,3149,-,Hasan Vural,92/93,Germany,217,Füchse Berlin 
"Jul 1, 2015",Free transfer,Luxembourg,75,Unknown ,160339,-,Nihat Janssen,15/16,,29592,FC Jeunesse Canach II 
"Jul 1, 2013",?,Luxembourg,21465,Jeunesse Canach ,160339,-,Nihat Janssen,13/14,,75,Unknown 
"Jul 1, 2012",Free transfer,Luxembourg,75,Unknown ,160339,-,Nihat Janssen,12/13,,21465,Jeunesse Canach 
"Jul 1, 2011",Free transfer,Luxembourg,21465,Jeunesse Canach ,160339,-,Nihat Janssen,11/12,,75,Unknown 
"Jan 1, 2016",Free transfer,Luxembourg,75,Unknown ,151129,-,Nicolas Romero,15/16,,33354,Remich-Bous 
"Jul 1, 2013",?,Luxembourg,13467,RFCU Luxembourg ,151129,-,Nicolas Romero,13/14,,75,Unknown 
"Jul 1, 2010",?,France,27158,Thionville ,151129,-,Nicolas Romero,10/11,Luxembourg,13467,RFCU Luxembourg 
"Jul 1, 2014",Free transfer,Luxembourg,11976,CS Fola Esch ,167389,-,Joé Frising,14/15,Luxembourg,21803,FC Rodange 91 
"Jun 30, 2014",End of loan,Luxembourg,21803,FC Rodange 91 ,167389,-,Joé Frising,13/14,Luxembourg,11976,CS Fola Esch 
"Jul 1, 2013",Loan,Luxembourg,11976,CS Fola Esch ,167389,-,Joé Frising,13/14,Luxembourg,21803,FC Rodange 91 
"Jul 1, 2010",Free transfer,Luxembourg,21803,FC Rodange 91 ,167389,-,Joé Frising,10/11,Luxembourg,11976,CS Fola Esch 
"Jul 1, 2016",Free transfer,Luxembourg,12004,UN Käerjéng 97 ,121951,50 Th. €,Cristiano Pereira,16/17,Luxembourg,24207,Diekirch 
"Jul 1, 2013",Free transfer,Luxembourg,15154,Hamm Benfica ,121951,-,Cristiano Pereira,13/14,Luxembourg,12004,UN Käerjéng 97 
