date,error,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jun 1, 2012",,End of loan,Bulgaria,271.0,Litex Lovetch ,152330,250 Th. €,Thiago Miracema,11/12,Brazil,3319.0,Sampaio Corrêa 
"Jul 1, 2011",,Loan fee:30 Th. €,Brazil,3319.0,Sampaio Corrêa ,152330,-,Thiago Miracema,11/12,Bulgaria,271.0,Litex Lovetch 
"Aug 1, 2010",,Free transfer,Brazil,5677.0,Vila Nova ,152330,-,Thiago Miracema,10/11,Brazil,3319.0,Sampaio Corrêa 
"Feb 25, 2016",,-,Russia,2700.0,Anzhi ,241163,600 Th. €,Leonardo,15/16,,515.0,Unattached 
"Aug 10, 2014",,Free transfer,Azerbaijan,22010.0,FK Gabala ,241163,700 Th. €,Leonardo,14/15,Russia,2700.0,Anzhi 
"Jul 13, 2013",,200 Th. €,Ukraine,2783.0,Metalurg D. ,241163,400 Th. €,Leonardo,13/14,Azerbaijan,22010.0,FK Gabala 
"Jan 31, 2013",,Free transfer,Cyprus,840.0,En. Paralimni ,241163,-,Leonardo,12/13,Ukraine,2783.0,Metalurg D. 
"Jul 1, 2012",,-,Cyprus,26763.0,Enosis P. U21 ,241163,-,Leonardo,12/13,Cyprus,840.0,En. Paralimni 
"Feb 9, 2016",,Free transfer,Azerbaijan,8031.0,Neftchi Baku ,279042,125 Th. €,Samir Masimov,15/16,Slovenia,6248.0,NK Domzale 
"Jan 23, 2014",,?,Russia,11749.0,Lokomotiv Moscow II ,279042,-,Samir Masimov,13/14,Azerbaijan,8031.0,Neftchi Baku 
"Jan 1, 2013",,-,Russia,14293.0,Lokomotiv Moscow U19 ,279042,-,Samir Masimov,12/13,Russia,11749.0,Lokomotiv Moscow II 
"Jul 1, 2015",,-,Moldova,41494.0,FC Saxan ,193069,150 Th. €,Abdulwaheed Afolabi,15/16,,515.0,Unattached 
"Jul 1, 2014",,Free transfer,Azerbaijan,22010.0,FK Gabala ,193069,200 Th. €,Abdulwaheed Afolabi,14/15,Moldova,41494.0,FC Saxan 
"Jul 1, 2013",,Free transfer,Russia,2439.0,Kuban Krasnodar ,193069,200 Th. €,Abdulwaheed Afolabi,12/13,Azerbaijan,22010.0,FK Gabala 
"Aug 3, 2012",,Free transfer,Ukraine,2227.0,SK Tavriya ,193069,200 Th. €,Abdulwaheed Afolabi,12/13,Russia,2439.0,Kuban Krasnodar 
"Jan 1, 2012",,?,Nigeria,17025.0,Niger Tornad. ,193069,50 Th. €,Abdulwaheed Afolabi,11/12,Ukraine,2227.0,SK Tavriya 
"Jul 1, 2015",,-,Macedonia,77.0,Vardar ,5008,250 Th. €,Ilco Naumoski,15/16,,123.0,End of career 
"Jan 1, 2014",,Free transfer,Azerbaijan,8956.0,Inter Baku ,5008,450 Th. €,Ilco Naumoski,13/14,Macedonia,77.0,Vardar 
"Aug 20, 2013",,Free transfer,Austria,856.0,SV Mattersburg ,5008,450 Th. €,Ilco Naumoski,13/14,Azerbaijan,8956.0,Inter Baku 
"Aug 1, 2005",,Free transfer,Austria,316.0,Grazer AK ,5008,900 Th. €,Ilco Naumoski,05/06,Austria,856.0,SV Mattersburg 
"Jun 30, 2005",,End of loan,Italy,1627.0,Catania ,5008,900 Th. €,Ilco Naumoski,04/05,Austria,316.0,Grazer AK 
"Jan 1, 2005",,Loan,Austria,316.0,Grazer AK ,5008,900 Th. €,Ilco Naumoski,04/05,Italy,1627.0,Catania 
"Dec 1, 2004",,End of loan,Turkey,1264.0,Malatyaspor ,5008,900 Th. €,Ilco Naumoski,04/05,Austria,316.0,Grazer AK 
"Jul 1, 2004",,Loan,Austria,316.0,Grazer AK ,5008,-,Ilco Naumoski,04/05,Turkey,1264.0,Malatyaspor 
"Jul 1, 2002",,Free transfer,Austria,3261.0,Klingenbach ,5008,-,Ilco Naumoski,02/03,Austria,316.0,Grazer AK 
"Jul 1, 2001",,Free transfer,Austria,12214.0,Stockerau ,5008,-,Ilco Naumoski,01/02,Austria,3261.0,Klingenbach 
"Sep 1, 2000",,?,Austria,20134.0,Rapid Jugend ,5008,-,Ilco Naumoski,00/01,Austria,12214.0,Stockerau 
"Feb 1, 2016",,Free transfer,France,3911.0,Stade Brest 29 ,59665,500 Th. €,Melvin Platje,15/16,Germany,30.0,Hansa Rostock 
"Jul 24, 2015",,Free transfer,Netherlands,1426.0,VVV-Venlo ,59665,500 Th. €,Melvin Platje,15/16,France,3911.0,Stade Brest 29 
"Sep 3, 2014",,Free transfer,Azerbaijan,8031.0,Neftchi Baku ,59665,600 Th. €,Melvin Platje,14/15,Netherlands,1426.0,VVV-Venlo 
"Aug 1, 2014",,End of loan,Sweden,3654.0,Kalmar FF ,59665,600 Th. €,Melvin Platje,14/15,Azerbaijan,8031.0,Neftchi Baku 
"Mar 25, 2014",,Loan,Azerbaijan,8031.0,Neftchi Baku ,59665,800 Th. €,Melvin Platje,13/14,Sweden,3654.0,Kalmar FF 
"Jul 1, 2013",,200 Th. €,Netherlands,467.0,NEC Nijmegen ,59665,800 Th. €,Melvin Platje,13/14,Azerbaijan,8031.0,Neftchi Baku 
"Jul 1, 2011",,Free transfer,Netherlands,724.0,FC Volendam ,59665,800 Th. €,Melvin Platje,11/12,Netherlands,467.0,NEC Nijmegen 
"Jul 1, 2007",,-,Netherlands,15586.0,Volendam U19 ,59665,-,Melvin Platje,07/08,Netherlands,724.0,FC Volendam 
"Jul 1, 2016",,?,Azerbaijan,33315.0,Ravan Baku ,296338,100 Th. €,Yaman Aghakarimzade,16/17,Azerbaijan,46710.0,FK Zira 
"Jan 1, 2014",,Free transfer,Ukraine,9007.0,Arsenal Kyiv ,45587,600 Th. €,Rafael Santos,13/14,Azerbaijan,22010.0,FK Gabala 
"Jul 1, 2012",,?,Brazil,3294.0,Piracicaba ,45587,-,Rafael Santos,12/13,Ukraine,9007.0,Arsenal Kyiv 
"Jan 1, 2012",,Free transfer,Brazil,679.0,Atlético-PR ,45587,400 Th. €,Rafael Santos,11/12,Brazil,3294.0,Piracicaba 
"Jun 30, 2010",,End of loan,Italy,1025.0,Bologna ,45587,400 Th. €,Rafael Santos,09/10,Brazil,679.0,Atlético-PR 
"Aug 1, 2009",,Loan fee:300 Th. €,Brazil,679.0,Atlético-PR ,45587,700 Th. €,Rafael Santos,09/10,Italy,1025.0,Bologna 
"Jun 30, 2008",,End of loan,Brazil,2125.0,Vitória ,45587,50 Th. €,Rafael Santos,07/08,Brazil,679.0,Atlético-PR 
"Jan 1, 2008",,Loan,Brazil,679.0,Atlético-PR ,45587,-,Rafael Santos,07/08,Brazil,2125.0,Vitória 
"May 1, 2007",,?,Brazil,6600.0,Internacional ,45587,-,Rafael Santos,06/07,Brazil,679.0,Atlético-PR 
"Jan 1, 2006",,?,Brazil,1134.0,Ponte Preta ,45587,-,Rafael Santos,05/06,Brazil,6600.0,Internacional 
"Jan 1, 2003",,-,Brazil,16805.0,Ponte Preta U20 ,45587,-,Rafael Santos,02/03,Brazil,1134.0,Ponte Preta 
"Jun 30, 2016",,End of loan,Georgia,41311.0,FC Sapovnela ,25749,150 Th. €,Jaba Dvali,15/16,Moldova,11907.0,Dacia 
"Jan 17, 2016",,Loan,Moldova,11907.0,Dacia ,25749,250 Th. €,Jaba Dvali,15/16,Georgia,41311.0,FC Sapovnela 
"Dec 31, 2015",,End of loan,Georgia,41133.0,Saburtalo ,25749,250 Th. €,Jaba Dvali,15/16,Moldova,11907.0,Dacia 
"Jul 24, 2015",,Loan fee:30 Th. €,Moldova,11907.0,Dacia ,25749,450 Th. €,Jaba Dvali,15/16,Georgia,41133.0,Saburtalo 
"Dec 8, 2014",,Free transfer,Georgia,10719.0,FC Zestafoni ,25749,550 Th. €,Jaba Dvali,14/15,Moldova,11907.0,Dacia 
"Jul 1, 2014",,100 Th. €,Georgia,663.0,Dinamo Tbilisi ,25749,550 Th. €,Jaba Dvali,14/15,Georgia,10719.0,FC Zestafoni 
"Jul 1, 2014",,End of loan,Azerbaijan,10625.0,Qarabag Agdam ,25749,550 Th. €,Jaba Dvali,14/15,Georgia,663.0,Dinamo Tbilisi 
"Jan 23, 2014",,Loan,Georgia,663.0,Dinamo Tbilisi ,25749,550 Th. €,Jaba Dvali,13/14,Azerbaijan,10625.0,Qarabag Agdam 
"Aug 1, 2012",,550 Th. €,Georgia,10719.0,FC Zestafoni ,25749,550 Th. €,Jaba Dvali,12/13,Georgia,663.0,Dinamo Tbilisi 
"Jul 1, 2009",,?,Moldova,11907.0,Dacia ,25749,-,Jaba Dvali,09/10,Georgia,10719.0,FC Zestafoni 
"Jul 1, 2008",,?,Georgia,5155.0,Metalurgi R. ,25749,-,Jaba Dvali,08/09,Georgia,663.0,Dinamo Tbilisi 
"Jul 1, 2008",,Free transfer,Georgia,663.0,Dinamo Tbilisi ,25749,-,Jaba Dvali,08/09,Moldova,11907.0,Dacia 
"Aug 1, 2007",,Loan,Georgia,663.0,Dinamo Tbilisi ,25749,-,Jaba Dvali,07/08,Georgia,5155.0,Metalurgi R. 
"Jul 1, 2006",,?,Georgia,11435.0,Chikhura ,25749,-,Jaba Dvali,06/07,Georgia,663.0,Dinamo Tbilisi 
"Aug 1, 2005",,Loan,Georgia,663.0,Dinamo Tbilisi ,25749,-,Jaba Dvali,05/06,Georgia,11435.0,Chikhura 
