date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jul 1, 2012",-,Denmark,369,Lyngby BK ,31821,300 Th. €,Ayoub Sörensen,12/13,,515,Unattached 
"Jan 1, 2009",?,Denmark,1894,Hvidovre IF ,31821,250 Th. €,Ayoub Sörensen,08/09,Denmark,369,Lyngby BK 
"Jan 1, 2006",Free transfer,Denmark,8815,Bröndby IF U19 ,31821,50 Th. €,Ayoub Sörensen,05/06,Denmark,1894,Hvidovre IF 
"Jan 1, 2005",Free transfer,Denmark,15632,Boldklubben Frem U19 ,31821,-,Ayoub Sörensen,04/05,Denmark,8815,Bröndby IF U19 
"Mar 8, 2016","1,80 Mill. â‚¬",Brazil,614,Flamengo ,55378,"1,50 Mill. â‚¬",Kayke,15/16,Japan,3828,Yokohama F. M. 
"Aug 10, 2015",180 Th. â‚¬,Brazil,7209,ABC ,55378,750 Th. â‚¬,Kayke,15/16,Brazil,614,Flamengo 
"Jan 17, 2015",Free transfer,Brazil,15172,AtlÃ©tico-GO ,55378,500 Th. â‚¬,Kayke,14/15,Brazil,7209,ABC 
"Aug 5, 2014",?,Portugal,982,Nacional ,55378,200 Th. â‚¬,Kayke,14/15,Brazil,15172,AtlÃ©tico-GO 
"Jan 9, 2014",Free transfer,Brazil,309,ParanÃ¡ ,55378,-,Kayke,13/14,Portugal,982,Nacional 
"Jul 1, 2013",Free transfer,Denmark,1053,Aalborg BK ,55378,200 Th. â‚¬,Kayke,13/14,Brazil,309,ParanÃ¡ 
"Sep 1, 2011",?,Brazil,27937,Venda Nova-MG ,55378,650 Th. â‚¬,Kayke,11/12,Denmark,1053,Aalborg BK 
"Jun 30, 2011",End of loan,Denmark,1053,Aalborg BK ,55378,650 Th. â‚¬,Kayke,10/11,Brazil,27937,Venda Nova-MG 
"Jan 1, 2011",Loan,Brazil,27937,Venda Nova-MG ,55378,500 Th. â‚¬,Kayke,10/11,Denmark,1053,Aalborg BK 
"Dec 31, 2010",End of loan,Norway,1293,TromsÃ¶ ,55378,500 Th. â‚¬,Kayke,10/11,Brazil,27937,Venda Nova-MG 
"Aug 1, 2010",Loan,Brazil,27937,Venda Nova-MG ,55378,50 Th. â‚¬,Kayke,10/11,Norway,1293,TromsÃ¶ 
"Jun 30, 2010",End of loan,Sweden,1109,BK HÃ¤cken ,55378,50 Th. â‚¬,Kayke,09/10,Brazil,27937,Venda Nova-MG 
"Feb 1, 2010",Loan,Brazil,27937,Venda Nova-MG ,55378,50 Th. â‚¬,Kayke,09/10,Sweden,1109,BK HÃ¤cken 
