date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jul 1, 1999",?,Georgia,751,WIT Georgia ,107536,-,Revaz Kemoklidze,99/00,Georgia,13011,FC Tbilisi 
"Jan 1, 1999",?,Georgia,663,Dinamo Tbilisi ,107536,-,Revaz Kemoklidze,98/99,Georgia,751,WIT Georgia 
"Jan 1, 1998",?,Georgia,11344,Dinamo Batumi ,107536,-,Revaz Kemoklidze,97/98,Georgia,663,Dinamo Tbilisi 
"Jul 1, 2006",-,Turkey,2375,Altay ,7186,350 Th. €,Saffet Akyüz,06/07,,123,End of career 
"Feb 9, 2006",Free transfer,Turkey,126,Rizespor ,7186,350 Th. €,Saffet Akyüz,05/06,Turkey,2375,Altay 
"Aug 16, 2005",Free transfer,Turkey,2944,Ankaraspor ,7186,500 Th. €,Saffet Akyüz,05/06,Turkey,126,Rizespor 
"Jul 19, 2004",Free transfer,Turkey,126,Rizespor ,7186,-,Saffet Akyüz,04/05,Turkey,2944,B.B. Ankaraspor 
"Feb 5, 2004",Free transfer,Turkey,845,Diyarbakirspor ,7186,-,Saffet Akyüz,03/04,Turkey,126,Rizespor 
"Jul 1, 2002",Free transfer,Turkey,589,Antalyaspor ,7186,-,Saffet Akyüz,02/03,Turkey,845,Diyarbakirspor 
"Sep 21, 2001",Free transfer,Turkey,141,Galatasaray ,7186,-,Saffet Akyüz,01/02,Turkey,589,Antalyaspor 
"Jun 30, 2001",End of loan,Turkey,120,Kocaelispor ,7186,-,Saffet Akyüz,00/01,Turkey,141,Galatasaray 
"Sep 6, 2000",Loan,Turkey,141,Galatasaray ,7186,-,Saffet Akyüz,00/01,Turkey,120,Kocaelispor 
"Jun 30, 2000",End of loan,Turkey,868,Ankaragücü ,7186,-,Saffet Akyüz,99/00,Turkey,141,Galatasaray 
"Jan 28, 2000",Loan,Turkey,141,Galatasaray ,7186,-,Saffet Akyüz,99/00,Turkey,868,Ankaragücü 
"Jul 21, 1999",Free transfer,Turkey,924,Istanbulspor ,7186,-,Saffet Akyüz,99/00,Turkey,141,Galatasaray 
"Oct 19, 1993",Free transfer,Turkey,449,Trabzonspor ,7186,-,Saffet Akyüz,93/94,Turkey,924,Istanbulspor 
"Jul 1, 1993",Free transfer,Turkey,1204,Kartalspor ,7186,-,Saffet Akyüz,93/94,Turkey,449,Trabzonspor 
"Jun 30, 1993",End of loan,Turkey,5745,Zeytinburnuspor ,7186,-,Saffet Akyüz,92/93,Turkey,1204,Kartalspor 
"Dec 29, 1992",Loan,Turkey,1204,Kartalspor ,7186,-,Saffet Akyüz,92/93,Turkey,5745,Zeytinburnuspor 
"Jul 12, 1990",-,Turkey,14947,Kartalspor II ,7186,-,Saffet Akyüz,90/91,Turkey,1204,Kartalspor 
"Jul 1, 1989",-,Turkey,44930,Kartalspor Yth ,7186,-,Saffet Akyüz,89/90,Turkey,14947,Kartalspor II 
"Feb 6, 2012",-,Turkey,1508,Turgutluspor  ,8723,-,Ahmet Cagiran,11/12,,123,End of career 
"Jul 1, 2011",Free transfer,Turkey,833,Denizlispor ,8723,200 Th. €,Ahmet Cagiran,11/12,Turkey,1508,Turgutluspor  
"Jul 23, 2010",Free transfer,Turkey,3216,Mersin IY ,8723,300 Th. €,Ahmet Cagiran,10/11,Turkey,833,Denizlispor 
"Aug 19, 2009",Free transfer,Turkey,2330,Karsiyaka ,8723,550 Th. €,Ahmet Cagiran,09/10,Turkey,3216,Mersin IY 
"Jul 24, 2007",?,Turkey,833,Denizlispor ,8723,"1,25 Mill. €",Ahmet Cagiran,07/08,Turkey,2330,Karsiyaka 
"Jan 16, 2006",?,Turkey,845,Diyarbakirspor ,8723,375 Th. €,Ahmet Cagiran,05/06,Turkey,833,Denizlispor 
"Jul 6, 2005",Free transfer,Turkey,126,Rizespor ,8723,250 Th. €,Ahmet Cagiran,05/06,Turkey,845,Diyarbakirspor 
"Jul 21, 2003",Free transfer,Turkey,2375,Altay ,8723,-,Ahmet Cagiran,03/04,Turkey,126,Rizespor 
"Jan 14, 2002",?,Turkey,45468,Aydinspor ,8723,-,Ahmet Cagiran,01/02,Turkey,2375,Altay 
"Jul 1, 2011",Free transfer,Germany,36577,TSV Wachtendonk ,37908,-,Aytac Azmaz,11/12,Germany,36576,GSV Geldern 
"Jul 1, 2010",Free transfer,Germany,7072,TuS Grevenbroich ,37908,-,Aytac Azmaz,10/11,Germany,36577,TSV Wachtendonk 
"Jan 1, 2010",Free transfer,Germany,11229,Giesenkirchen ,37908,-,Aytac Azmaz,09/10,Germany,7072,TuS Grevenbroich 
"Jul 1, 2009",Free transfer,Germany,36575,Beach Soccer ,37908,-,Aytac Azmaz,09/10,Germany,11229,Giesenkirchen 
"Jul 1, 2008",-,Germany,515,Unattached ,37908,-,Aytac Azmaz,08/09,,36575,Beach Soccer 
"Jul 1, 2007",-,Germany,463,SW Essen ,37908,-,Aytac Azmaz,07/08,,515,Unattached 
"Jan 1, 2007",Free transfer,Turkey,3846,Usakspor ,37908,100 Th. €,Aytac Azmaz,06/07,Germany,463,SW Essen 
"Jul 1, 2005",?,Turkey,2293,Konyaspor ,37908,-,Aytac Azmaz,05/06,Turkey,740,Yozgatspor 
"Jul 1, 2004",?,Turkey,924,Istanbulspor ,37908,-,Aytac Azmaz,04/05,Turkey,2293,Konyaspor 
"Jul 1, 2003",?,Turkey,3205,Erciyesspor ,37908,-,Aytac Azmaz,03/04,Turkey,924,Istanbulspor 
"Jul 1, 2002",?,Germany,578,Aachen II  ,37908,-,Aytac Azmaz,02/03,Turkey,3205,Erciyesspor 
"Jul 1, 2001",?,Turkey,2375,Altay ,37908,-,Aytac Azmaz,01/02,Germany,578,Aachen II  
"Jul 1, 2000",?,Germany,4121,M'gladbach U19 ,37908,-,Aytac Azmaz,00/01,Turkey,2375,Altay 
"Jul 1, 2011",-,Azerbaijan,10625,Qarabag Agdam ,7191,-,Devran Ayhan,11/12,,123,End of career 
"Jan 1, 2011",?,Azerbaijan,8841,Xäzär Länkäran ,7191,500 Th. €,Devran Ayhan,10/11,Azerbaijan,10625,Qarabag Agdam 
"Sep 1, 2008",Free transfer,Turkey,2381,Sivasspor ,7191,"1,80 Mill. €",Devran Ayhan,08/09,Azerbaijan,8841,Xäzär Länkäran 
"Jul 1, 2007",Free transfer,Turkey,868,Ankaragücü ,7191,"2,00 Mill. €",Devran Ayhan,07/08,Turkey,2381,Sivasspor 
"Jun 1, 2007",Free transfer,Turkey,6894,K. Erciyesspor ,7191,"2,00 Mill. €",Devran Ayhan,06/07,Turkey,2944,Ankaraspor 
"Jan 1, 2007",Free transfer,Turkey,2944,Ankaraspor ,7191,"1,75 Mill. €",Devran Ayhan,06/07,Turkey,868,Ankaragücü 
"Jul 1, 2005",Free transfer,Turkey,524,Gaziantepspor ,7191,"3,00 Mill. €",Devran Ayhan,05/06,Turkey,6894,K. Erciyesspor 
"Jul 1, 2003",Free transfer,Turkey,126,Rizespor ,7191,-,Devran Ayhan,03/04,Turkey,524,Gaziantepspor 
"Oct 9, 2014",-,,515,Unattached ,7193,50 Th. €,Abdullah Boz,14/15,,75,Unknown 
"Jul 1, 2012",-,,75,Unknown ,7193,50 Th. €,Abdullah Boz,12/13,,515,Unattached 
"Oct 4, 2011",?,,75,Unknown ,7193,50 Th. €,Abdullah Boz,11/12,,75,Unknown 
"Jan 24, 2011",-,,515,Unattached ,7193,50 Th. €,Abdullah Boz,10/11,,75,Unknown 
"Jul 1, 2010",,Turkey,11250,Tokatspor  ,7193,50 Th. €,Abdullah Boz,10/11,,515,Unattached 
"Jul 9, 2009",?,Turkey,3212,Maltepespor ,7193,50 Th. €,Abdullah Boz,09/10,Turkey,11250,Tokatspor  
