date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jul 1, 2009",-,Poland,15519,Lech U19 ,161314,-,Wojciech Golla,09/10,Poland,8468,Lech Poznan II 
"Jul 1, 2014",Free transfer,Netherlands,18026,FC Twente U21 ,164837,75 Th. €,Kristopher Vida,14/15,Netherlands,642,De Graafschap 
"Jul 1, 2013",-,Netherlands,6200,FC Twente U19 ,164837,-,Kristopher Vida,13/14,Netherlands,18026,FC Twente U21 
"Jul 1, 2011",?,Hungary,17118,Honved U19 ,164837,-,Kristopher Vida,11/12,Netherlands,6200,FC Twente U19 
"Aug 7, 2015",700 Th. €,Slovenia,790,NK Maribor ,169362,800 Th. €,Luka Zahovic,15/16,Netherlands,306,SC Heerenveen 
"Jun 30, 2014",End of loan,Slovenia,27325,Verzej ,169362,100 Th. €,Luka Zahovic,13/14,Slovenia,790,NK Maribor 
"Jul 20, 2013",Loan,Slovenia,790,NK Maribor ,169362,-,Luka Zahovic,13/14,Slovenia,27325,Verzej 
"Jul 1, 2013",-,Slovenia,18031,NK Maribor U19 ,169362,-,Luka Zahovic,13/14,Slovenia,790,NK Maribor 
"Jul 1, 2007",Free transfer,Portugal,45618,Benfica Youth ,169362,-,Luka Zahovic,07/08,Slovenia,18031,NK Maribor U19 
"Jul 1, 2016",Free transfer,Netherlands,1269,PEC Zwolle ,170856,150 Th. €,Boban Lazic,16/17,,75,Unknown 
"Feb 24, 2016",End of loan,Netherlands,1426,VVV-Venlo ,170856,150 Th. €,Boban Lazic,15/16,Netherlands,1269,PEC Zwolle 
"Jan 28, 2016",Loan,Netherlands,1269,PEC Zwolle ,170856,150 Th. €,Boban Lazic,15/16,Netherlands,1426,VVV-Venlo 
"Aug 8, 2015",-,Netherlands,515,Unattached ,170856,25 Th. €,Boban Lazic,15/16,,1269,PEC Zwolle 
"Jul 1, 2014",-,Greece,7661,Olympiakos U20 ,170856,25 Th. €,Boban Lazic,14/15,,515,Unattached 
"Jan 31, 2014",Free transfer,Netherlands,8817,Ajax U21 ,170856,25 Th. €,Boban Lazic,13/14,Greece,7661,Olympiakos U20 
"Jul 1, 2012",-,Netherlands,52068,Ajax U18 ,170856,-,Boban Lazic,12/13,Netherlands,8817,Ajax U21 
"Jul 1, 2011",-,Netherlands,51645,Ajax U17 ,170856,-,Boban Lazic,11/12,Netherlands,52068,Ajax U18 
"Jul 1, 2016",Free transfer,Netherlands,192,Roda JC ,171820,750 Th. €,Tomi Juric,16/17,,75,Unknown 
"Aug 15, 2015",Free transfer,Australia,36100,Western Sydney ,171820,750 Th. €,Tomi Juric,15/16,Netherlands,192,Roda JC 
"Jul 1, 2013",Free transfer,Australia,875,Adelaide United ,171820,250 Th. €,Tomi Juric,13/14,Australia,36100,Western Sydney 
