date,error,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Aug 2, 2011",,Loan,Hungary,24032.0,Mezőkövesd ,69140,100 Th. €,Tibor Hegedüs,11/12,Hungary,30613.0,Kisvárda 
"Aug 4, 2009",,Free transfer,Hungary,6058.0,Nyíregyháza ,69140,100 Th. €,Tibor Hegedüs,09/10,Hungary,24032.0,Mezőkövesd 
"Jun 30, 2006",,End of loan,Hungary,6055.0,ETO FC Győr  ,69140,-,Tibor Hegedüs,05/06,Hungary,6058.0,Nyíregyháza 
"Jan 1, 2006",,Loan fee:20 Th. €,Hungary,6058.0,Nyíregyháza ,69140,-,Tibor Hegedüs,05/06,Hungary,6055.0,ETO FC Győr  
"Dec 31, 2005",,End of loan,Hungary,6056.0,Kaposvári RFC ,69140,-,Tibor Hegedüs,05/06,Hungary,6058.0,Nyíregyháza 
"Mar 20, 2005",,Loan,Hungary,6058.0,Nyíregyháza ,69140,-,Tibor Hegedüs,04/05,Hungary,6056.0,Kaposvári RFC 
"Nov 1, 2001",,-,Hungary,18563.0,Nyiregyhaza U19 ,69140,-,Tibor Hegedüs,01/02,Hungary,6058.0,Nyíregyháza 
,,,,,,207894,,,,,,
"Jul 31, 2014",,Free transfer,Hungary,75.0,Unknown ,69143,100 Th. €,Tibor Minczér,14/15,,30613.0,Kisvárda 
"Feb 18, 2014",,Free transfer,Hungary,6058.0,Nyíregyháza ,69143,100 Th. €,Tibor Minczér,13/14,,75.0,Unknown 
"Feb 22, 2012",,End of loan,Hungary,28439.0,Hajdúböszörmény ,69143,125 Th. €,Tibor Minczér,11/12,Hungary,6058.0,Nyíregyháza 
"Aug 31, 2011",,Loan,Hungary,6058.0,Nyíregyháza ,69143,125 Th. €,Tibor Minczér,11/12,Hungary,28439.0,Hajdúböszörmény 
"Jan 1, 2005",,-,Hungary,18563.0,Nyiregyhaza U19 ,69143,-,Tibor Minczér,04/05,Hungary,6058.0,Nyíregyháza 
"Jul 1, 2012",,-,Hungary,30699.0,NagytÃ©tÃ©nyi SE ,6680,-,GyÃ¶rgy Szendrei,12/13,,123.0,End of career 
"Feb 23, 2012",,Free transfer,Hungary,35809.0,Unione FC ,6680,120 Th. â‚¬,GyÃ¶rgy Szendrei,11/12,Hungary,30699.0,NagytÃ©tÃ©nyi SE 
"Aug 31, 2011",,Free transfer,Hungary,21976.0,SzÃ¡zhalombatta ,6680,120 Th. â‚¬,GyÃ¶rgy Szendrei,11/12,Hungary,35809.0,Unione FC 
"Jul 25, 2007",,Free transfer,Hungary,24013.0,FC Heviz ,6680,120 Th. â‚¬,GyÃ¶rgy Szendrei,07/08,Hungary,21976.0,SzÃ¡zhalombatta 
"Aug 2, 2006",,Free transfer,Hungary,28685.0,Balatonlelle ,6680,120 Th. â‚¬,GyÃ¶rgy Szendrei,06/07,Hungary,24013.0,FC Heviz 
"Feb 27, 2006",,Free transfer,Hungary,709.0,Budapest HonvÃ©d ,6680,120 Th. â‚¬,GyÃ¶rgy Szendrei,05/06,Hungary,28685.0,Balatonlelle 
"Jan 1, 2005",,Free transfer,Austria,7041.0,Pasching II ,6680,120 Th. â‚¬,GyÃ¶rgy Szendrei,04/05,Hungary,709.0,Budapest HonvÃ©d 
"Jul 1, 2004",,-,Austria,935.0,FC Pasching ,6680,-,GyÃ¶rgy Szendrei,04/05,Austria,7041.0,Pasching II 
"Jul 1, 2003",,Free transfer,Hungary,15904.0,FerencvÃ¡ros U19 ,6680,-,GyÃ¶rgy Szendrei,03/04,Austria,935.0,FC Pasching 
"Jul 27, 2015",,Free transfer,Hungary,24031.0,Kazincbarcika ,69146,125 Th. €,Tibor Montvai,15/16,Hungary,27397.0,Egri FC 
"Aug 29, 2014",,Free transfer,Hungary,29758.0,Felsötárkány ,69146,125 Th. €,Tibor Montvai,14/15,Hungary,24031.0,Kazincbarcika 
"Jul 1, 2013",,Free transfer,Hungary,27398.0,Jászapáti VSE ,69146,125 Th. €,Tibor Montvai,13/14,Hungary,29758.0,Felsötárkány 
"Jan 21, 2013",,Free transfer,Hungary,6058.0,Nyíregyháza ,69146,150 Th. €,Tibor Montvai,12/13,Hungary,27398.0,Jászapáti VSE 
"Jul 1, 2012",,Free transfer,Hungary,12163.0,Paksi FC ,69146,150 Th. €,Tibor Montvai,12/13,Hungary,6058.0,Nyíregyháza 
"Jul 1, 2010",,Swap deal,Hungary,12423.0,Kecskeméti TE ,69146,200 Th. €,Tibor Montvai,10/11,Hungary,12163.0,Paksi FC 
"Jul 1, 2007",,?,Hungary,6058.0,Nyíregyháza ,69146,-,Tibor Montvai,07/08,Hungary,12423.0,Kecskeméti TE 
